track_id,lyrics
126231,Do you happen to be on the same page?  I am.  Maybe you are.  But I am.  You are not on the same page.  Why?  I am.  You are not on the same page.  Why?  You are on the same page.  But I am.  You are not on the same page.  Why?  Why?  you
126234,"3  2  3  4  2  1  two  three  one  Three, two, one."
126295,"It'll be on the air, covered in light, race for the lake  Living on the wind, till I evaporate and all trace  It'll be on the air, covered in light, race for the lake  Living on the wind, till I evaporate and all trace"
126357,I was a monster  My teeth were full of blood  And it wasn't my blood  Okay
126362,"I'll take the lovers, whatever's left I take the lifeblood, but it's not"
126398,"We softened, have a grip, off of our culture,  I'm afraid of fighting, every last second  Every part of us going  But my body makes it hard"
126400,"Oh, suck all alone in love with detainment  Oh, coliseum, filling your sense with all your pagans  Terminally in love with you  Oh, oh, oh, oh"
126401,I throw through that part of myself that I throw through that part of myself that I throw through that part of myself that I throw through
126403,We'll never fuck up as brothers We'll sometimes fuck up as friends  We'll never fuck up as brothers We'll sometimes fuck up as friends
126407,"No Outlets for you remaining  I'm sitting on the keys, finding out about diseases  I never knew that I had  Maybe I'm missing all my life  Where the streets are turned to blinds  To the tap, tap, tap, tap, taps  I can't pay, pay, pay back, I said"
126410,"One, two, three, four, five, six, seven, eight, nine, ten, eleven, twelve, thirteen, fifteen,"
126412,"I'm gonna take a break, I'm gonna take a break"
126426,This side of July  So say what you're thinking  For God's sake  Think about what you're saying  So if I could find
126427,"[""You're Such a Ridiculously Realistic You""]"
126430,I mean I always love you As long as there are stars above you  You don't have to live without it I'll make you so sure about it  God only knows what I'd be without you God only knows what I'd be without you
126431,"Leave you alone, just as long as you know  And here comes the point where we stop and sing to the same old chords and a different order and the words you speak  You thought you were better than ten, but much better than ten  And you're the same old man to the same old story  I'll hate you now but I love you always  And I hope your way can still be great"
126490,"I was a snake in a time when you stood naked  I dreamed that I survived and I survived  But I, I've tried so hard to be right  And I've tried so hard to be right  And I've tried so hard to be just like you"
126491,"Just like a seed, I will feed the gnome  What you do not eat, I will devour  Right down to the core  Until the seed falls out and sinks into the ground  And the tree bursts forth and the fruit falls down  And my leaves will wait"
126666,This is just nothing at all  Sorry I let you down  If I let you down before  Cause I feel nothing  And that's just what I felt before  Sorry I let you down  If I let you down before
126668,I know I've been here before.  Step inside and be sure to lock the door.  It seems impossible.  It seems impossible.
126669,"I'm worried, I won't get worried We're only giving away what we can't say  I know what I'm having More than I own, more than they make  At the aimless road, like they should be Who we sway onto the pits, onto the fallen trees"
126670,There will be times I'm not around  Lost to the air  Mountain on down  And you'll say that I am wrong  Look at this way  You found the storm
126671,The girls just don't change like they used to  Hands in my coat washing like you  Scout talking and snow sucks them all  From a close man upstairs waiting for you to come home
126672,"It was a horrifying feeling that I could have done without  And now my fingertips are tingling and my mouth is trying hard  It was a horrifying feeling that I could have done without  And now my fingertips are tingling, oh, oh, oh, oh, oh, oh, oh"
126673,I fall into the sand  And as I fall I wonder what went wrong  Did you know that I  I know you're so wide
126674,"But I didn't know  These days, whenever I talk  It seems that I'm talking  I'm talking to you  The things we could do  It's ever tear the walls"
126675,"Sleep, you've cut my life in two  Sleep, you've cut my life in two"
126676,I felt the wind tell a whole new me  But she wouldn't lie to me  Don't tell me everything  Would you lie to me?
126746,And sometimes I need some time alone And sometimes I need some time alone
126747,It's a child of the 70s I'm going kicking screaming  And I have not enough to say to you  Bomboy eyes  Going on a journey  Life is what I make of it. I'm gonna make it
126748,I'm not doing  Mama pay me a scene  Paying him in disbelief  It's a diamond tradition  Respecting your mother  But when you bury your brother  You can dance it on my screen
126749,I know I see right through you  Because you're bitter and alone  Say hey sweet melody  Don't make those eyes at me  I thought I'd love you through the dark  I fact-checked all the things you said  I came up wrong cause I can be mislead
126778,"I used to write my name a hundred million times with a plus and a name and a name and  a name, never knowing whose name it was really gonna be.  I miss you already, wanna carve your name in a tree with a heart around you and a heart  around me.  Don't know what I'm gonna do about being a"
126781,"Popboy, you think you're cool?  Popboy, you're just a tool for all of those Record XX"
126782,"When we're walking amongst the burned out flats  Empty lots, litter, dog shit and chewing gum  On the sidewalks of East Harlem  At night out come the water bugs  And those things with a hundred legs  Crawling across the bathroom tub  Who cares, right?  I'm sleeping anyway  I'm sleeping anyway"
126786,On Fifth Avenue I went to Tiffany's  Picked up a brochure of diamond rings  I brought it home  We drew pictures
126789,The circumstances of our relationship are a little shady  Uh huh  Uh huh  Oh yeah
126790,Have you ever been married or do you have any kids?  Let's see those references on your resume  Are you putting the maximum amount in your 401k?  Getting to know you my New Yorker
126944,"I'm the king, I'm the king of your world  Here they, here they come  Here they, here they come  Again and again  Here they come  Here they, here they come  Clap your hands  Here they come"
127062,The Almighty Creator is an almighty taker He holdeth both the dark and the light together  And don't I know one day He'll whisk us both away  So sister let me hear you say You won't forget me when I'm gone  When I'm gone Please don't forget me when I'm gone  When I'm gone
127066,"Our dear little island will soon be underwater  Time has worn us well, it's worn us well within our youth"
127155,Why do you make things feel blue?  Why do you make things feel blue?
127159,"If you enjoyed this video, please like it and subscribe for more!"
127180,"On this island, this genius island  A paradise, a paradise  A paradise, a paradise"
127181,"I don't know where to find it  All these fishermen out there stranded  Sharks are coming, sharks are coming  Sharks are coming, sharks are coming  Sharks are coming for us"
127183,...and every night they fly home to the world.  But every day they have to make ends meet.  They make their living on the city streets.  And I see no difference.
127186,"And the TV dads and the suits think we're doin' alright  If they knew the truth, they wouldn't sleep at night  But the spoils are sold all round in broad daylight  Yeah!  There's got to be somewhere where there's..."
127187,"I love you, my love  I found you  My children are  They are from a village in the north  The night is going on  The car stops in the corner  Come on, my young girl  I want to be with you"
127188,"New York, Avery Sand, The New York, Avery Sand, The New York, Avery Sand, The New York"
127190,Where milleries imagine reality  And people call if it's too late
127192,"[""Heart Up""]  Heart up, heart up my mind  Heart up, heart up my mind"
127193,You take your word as you think you can hold on to time  And time will wait for you  One day you will stand in your bed with the same problems  The same problems as me  And notice your word was in my breath  A breath of sand
127194,"This time, it's done  But there we do  A friend of mine, this friend"
127203,"[""It's Easy to Disguise the Way You Really Feel""]"
127204,Song to work to keep our bodies strong we do  Chop chop hurry on we all work cause not working's wrong  We work until the day light's gone we do  Even when it's bloody hell we keep opinions to ourselves  Or keep feelings on the shelves we do  We go kiss our little friends and drown ourselves in medicine
127205,"Our eyes met on a winter's day, the ice all melted away  When I saw your face, and then everything fell into place  Into place, like it belonged  Like it was meant all along"
127210,"I hope you enjoyed the video, and if you did like it, please subscribe to my channel, and give this video a thumbs up!  And feel free to leave a comment with what you think of the video, and let me know what you think of it, and I'll see you in the next one!  Bye bye!"
127263,"This is a very long video, but I hope you enjoyed it.  If you did, please like and subscribe.  I'll see you in the next video.  Bye!"
127265,I'm afraid that in the end you're more than I deserve  Every time I count my blessings I count you first  Every time I count my blessings I count you first  Every time I count my blessings I count you first
127266,"If ever I remember you I'll think  Of interrupting Mormons at their birth  I'll think of falling snow, rising steam  Oh, I'll think of running fast, running scared  I wish come back to Nashville meant that I was on your mind"
127267,I'm just a friend  It's not what you think
127269,"Into your smile, that little smile in your mouth, you just feel it blow down  She put a little life into your mouth, that little smile in your mouth, you just feel it blow down  It didn't change a moment, no, not a moment. It didn't change a moment, no, not a moment at all"
127273,"And it feels good, it's so surprising  Even when I'm the same  Send everyone away  It's alright  We're still fucked up in the real  Was there a stretcher?  Was there tweets?  And the danger way to wanna appeal?"
127274,"I've got a problem here, I know it's not, no I know  I have a really pretty eye  And I can say cause I've seen it  I have an empty, empty mind  Of my personnel behind"
127275,Tell me just what you need to help the sun  Don't let me hear  Cool ignorance and me  Having fun and joking around  I could be near  Not just a grab of fear  Not just to hang with you around
127276,So you never have to sleep You never have to sleep  I can't change your name on the new year's day  Cause I've got to sleep
127278,"So dear dear distant lover,  The body moves with sounds as it stays here,  And dear dear distant friend,  See these drawings to hang above your bed.  Above your bed."
127279,"You write, I read  Don't fall asleep  I am on my way  I am on my way"
127280,Hope to uncover this song  Your body had heard every word  And it does not pretend like you  Your body had heard every word
127286,I found it in the tired walk in And I hoped it led me home  I thought of you while I sat and waited for the day
127289,From deep within I have this feeling  I cannot go on like this
127290,"My expectations, oh all lovers embrace But instead you've come and tell me that it's  over My expectations, oh well now you've got  to change One of my hopes and my desires  Oh one of my hopes and my desires Cycling home, the sun has shone  Oh lover if you leave me I'll try not to be alone  This is how"
127294,I guess we're gonna do the autopsy  The locomotion never worked for me  The evolution is a fantasy  You'll teach me how to do the time warp eventually  I'll show you how to do the autopsy
127295,"I'm going strong, dreaming all wrong.  Dreaming all wrong.  I won't take my advice.  What a surprise."
127296,At first glance I can grasp what I see  At first glance I can make believe
127297,"Before I realized I knew, and of course to make it funny. I forgot my zero and three.  The pursuit of an attentional human is forming to the bone.  You have to be there.  I guess you have to be there.  The difficulty of this maneuver is you."
127298,You are safe keeping  Filled with love dreams  Filled while you're leaving  If you loved me  You'd be home by now  If you lived here  You'd have shown by now
127300,"All my dreams keep collapsing and squashing my heart like a pancake  And soon you'll be dead or you'll marry instead  Get a house and a kid, keep your feelings well-hit  And I won't want to know if you love me, so what if you did?  But how do I propose to change it  When I played so lackadaisical?  How do I expect to make it  If I'm gonna act so lackadaisical?"
127301,🎵 A new great face 🎵  🎵 Just take control 🎵  🎵 I'm falling apart 🎵  🎵 Make up your mind 🎵  🎵 Take my heart 🎵  🎵 I put on a new great face 🎵  🎵 Don't it look nice in your place? 🎵  🎵 Take my heart 🎵
127302,So where is this going?  The faces are blurring.  I'm clinging to nothing.  When's the kingdom coming?  Your name's Lizzie.
127356,"The preparation dripping from my head  I just wanna say  I'm a silent  I just wanna say  Please forgive me  If you walk away  My life would be empty  So I'm begging you to stay  Baby, you go away"
127357,Together was the big mistake  You knew I had my woman so  You must be crazy  Or you don't have a thing  Woman just please leave me alone  You can see it from blowing up my telephone  You can see it from blowing up my telephone
127358,"With nothing but greed, you get lots of respect  If you're coming from jail, graduated from college  And some will think that you failed  Everything is moving so fast  Slow down and think, that is a thing of the past  Everything is moving so fast"
127360,"I get in pain, cause my soul ain't for sale"
127469,She knows every tasty fish in her special wish list  She's dancing on good sailing and jumping on the waves
127484,Shri Mataji speaks inaudibly  Shri Mataji speaks inaudibly
127532,"["" orchestral rock band plays in general, thenkee tootsie tootsie tootsie tootsie toot tootsie tootsie tootsie tootsie tootsie""]"
127542,"A species of animal brought back a life, interested in similarity in physical characteristics"
127623,"Ruby, is that you?  Ruby, where are you?  Ruby, are you lost?  Ruby, where are you?  Ruby, Ruby, Ruby, Ruby me.  Ruby, is that you?"
127720,No!  No!  No!  No!  No!  No!  No!  No!  No!  No!  No!  No!  No!  No!  No!  No!  No!  No!  No!  No!  No!  No!  No!
127722,"Dich wird verschwunden, all die Schwüre, die wir hatten einst geschwürt  Vergangen all die Zeiten, die Bilder ziehen vorbei  Weg mit den Momenten, die mir längst einerlei  Und stich nur noch ein Schmerz"
127798,The voice of the  the  the  the  the  the  the  the  the  the
127878,"I hope you enjoyed this video.  If you did, please subscribe to the channel.  Thank you for watching."
127908,"Can you come in capsules?  Or are you loving shadows when the sun shines?  You didn't see it coming, to ride around our moon  Nevermind"
127909,Me here on a favorite playground  But nothing looks familiar  Not a kid anymore  Not a kid anymore  You say I'm in  You say I'm in  Not a kid anymore  Not a kid anymore  Know that place of friends  We'll find you where we'll meet tomorrow  Not a kid anymore
127910,I can't turn you on  Even  Even  In hot and desert just like snow  In a day without me I'll always be snow
127911,I live through days of hostile memories  The differences that make up between us when he comes  Ice cream melts the bottom so he touched  Turning mass into affection  You always were eager to dig into the sun  Well I was dreaming
127912,We're all in together  In the summer  We can't lie in control  While he faces  To stand in faces  We're not the same  Sitting on the white chairs  In the truth  Ten years  But now you're happy  And you're still  Memories still sing  You're growing up  Everybody's singing
127913,"Shattered on the mark, on the line  Set a dust out into the sky, they won't last very long"
127915,"Baby, I'm in love with your man  And this is the chance to change  I take my time to recognize  The goodness in your tired eyes  But I've got it  But I've got it  But I've got it"
127916,love and lust we confuse the truth for trust  there's no sense to be made I was in such a hurry to leave but I wish I  had stayed thinking will get us nowhere  all out of ideas I hope you've got some despair
128441,"I'm the twin towers now, never throw in the towel  I'm the twin towers now, never throw in the towel"
128443,"Don't worry buddy, yeah  Well everybody has a thing, that's the thing  And it's these things that make the world work  Well I think everybody has a thing  And that's the thing, that's how the world works  Okay I hope everybody has a thing  Cause without things, really, what's your life's worth?  Oh maybe some people boast no meaning  In a dull proceeding to the meeting with the Earth  Everybody finds their way though  A few of us still worry  It's hard"
128448,"history  I  회  a  young  down  Oh, look at him looking down  Oh, oh, look at him looking down"
128482,I'm half awake in the latter day  I'm half-ascaping the comfort of our friends  Do you remember the wild ways?  Help me remember the wild ways that  I'm half-awake in the latter day  I'm half-ascaping the comfort of our friends  Do you remember the wild ways?  Help me remember the wild ways
128484,"if you like this video, please like and subscribe!"
128494,"I'm not a see-through, you ain't nothing to your biggest hater  becomes your ego, and sabotage the writing of a mic titan  when i strike it's like lightning when i snipe the sitan  cause i'm too tall for small talk, spark lyrics in your park place  i could make you bored alabaster, i got them dreams of pushing the wraith  my limp come from this gun tucked in the waist so  anybody who want it can come and get it, you heard about me? no  give me a minute, too many niggas talking like they pop it  pop, pop, i get it"
128500,"Happy as clams, but I'm trying to retain the best in who I am  Turning clouds into mounds, hills into holes  One day I'll vanish, one day I'll meet"
128699,I love to be here  I love some peace and quiet  Could it be so hard  When I love to get excited  But my mind just keeps rewinding  I love some peace and quiet  Could it be so hard
128709,"Eat a pizza, eat a pizza On an airplane, on a steamboat, on a spaceship  At the movies, in a doctor, in an hour, in a blender, in a stomach  Eat a pizza, eat a pizza, eat a pizza, eat a pizza  Too much pizza, indigestion, prectovisimal, I am done now  Eat a pizza, eat a pizza, eat a pizza, eat a pizza"
128710,It's the Ghost Baby!  And also the Strife!  Ghost Baby!  Mourning your death!  Ghost Baby!  Such cold breath!  Ghost Baby!  Was quite disfected!  Ghost Baby!  I'll never forget her!  Wish we met when you was alive!  Such differences!  Love can't survive!  Ghost Baby!
128759,Subscribe to our channel for more videos like this!
128828,"I'm not going to say anything, I'm just going to sing.  You can't get me out of here.  You can't get me out of here.  You can't get me out of here.  You can't get me out of here."
128927,"I'm plugged up Goku, life don't do shade, better keep yo cool  Yeah it get hard at the shit that we go through  I'm plugged in to the bullshit, I'm disconnected  I got home business mind, two pox message  I got yay mentality, till I reach Dre's salary  Bullshit heavy, gotta lose more calories  Yeah, cause you win some, you lose some  But if you learn your lesson, you ain't lose none  I faced a lot of tests, but I ain't lose once  I faced a lot of tests, but I ain't lose once"
129046,"Oh, say you were mine  Yeah, say you were mine  Oh, say you were mine  When you're away, grab your telephone  Hello, hello, babe, I miss you so  When you'll be home, I'll never let you go  No girl like you in the whole wide world  Say you were mine"
129052,"Keep breathing in.  You should still be breathing in.  As the air continues to inflate your lungs, imagine that you're a big balloon.  You should be quite full of air now, and starting to float around the room.  Keep breathing in, it's the only way you will keep floating at this point.  Have your roommate or significant other or neighbor or postman open the door, and float  out into the yard."
129054,"Where there are rocks, watch out.  Watch out, because the rocks are going eventually to come alive."
129055,What do you want to do when you grow up?
129056,of hyper-honnondual consciousness.  The planet is electrified with morphogenetic fields.  Nothing is impossible.  Soon there will be an unveiling of energy the likes of which the grid has never seen.  The unifying of rebirth is now happening worldwide.  It is an unveiling that we are awakened.  We are in the midst of a primordial maturing of serenity that will tap into the stratosphere  itself.  Look within our eyes.
129268,I wanna live in a pure world  Hiding your peace from my eyes
129362,"[""The Star-Spangled Banner""]  [""The Star-Spangled Banner""]"
129372,"I'm waiting for people to notice me, the serene passion of virtues.  J'ai lancé la plus belle des marques  Celui qui peut voir l'aura vu"
129374,"You took powders, in Beaumont-le-Vicomte, in your gas station.  You made them a show of your beauty behind.  But your heart is a little heavy."
129375,La poète es mit une vie à l'entendre  Le temps perdu génère seulement des cendres  Mais la vie la reprend de concert  Avec l'envie d'inventer des vers  Elle noircit les pages blanches du carnet  Mais l'encre roule vient bientôt se déranger
129391,One walk away and realizing that you  Never knew them anyway  Now you're more alone  Than you were before  They never come through your door  So you climb back to that place  Surrounded by the sky
129392,I'm a bird standing strong in December  Cradling snow through the winter  And shaking cones when you shiver  But I just wanna take you home  Spruce you up with silver bows  Show you off to everyone  And toss you when the season's done
129393,Let dead fruit fall from the tree  A rot on the ground amongst the bugs and leaves  It will turn to fertile soil for fresh life  Sprouting new stories before our very eyes
129395,"All over, city spreading, all over, city spreading, gas all over."
129396,"So many people are crashing to reach to the top  So many people are dying to get to the top  So many people just want to reach to the top  Listen!  Can't let race with the clock  Oh no!  Girls you know it's never stop  Alright, drum and bass will take you to the top"
129397,"I've been down, left to upside down  But we could try, and change it around, around  Cause you're making all my mind, baby  And I think of you all the time  Your suspicions, honey  I'm gonna give you up  Your suspicions, baby"
129398,This is how we feel with DJs and singers.  You know?  Welcome.  We go for the rap sensation.  Realize beautiful vibration.  Alright.  I want to introduce to you Carl Wright and the drums.  Carl Wright and the drums.
129400,"I thought myself on the side of the ocean A new location, that's all it would've been  We went to school and learned all of their wickedness Makes you realize establishment"
129401,"nightmare.  Nightmare.  Nightmare.  You feel the groove.  Nightmare.  When you go to bed at night, you"
129402,"Let's rhythm this feeling  Ooh, ooh, ooh, ooh, ooh  The one we share in the moon  Ooh, ooh, ooh, ooh, ooh, ooh  I'd like to caress all that you move in  This is the hate that's moving  Who remissed it?"
129403,Feeling is deep in this heart of mine  John Law  As a senior woman  And how many children would you have to pull apart?  Why not come find them with our arms?  Deep down I know that must be hurting too  When I sit this way
129404,"No wonder we are sufferers  Say we children have to learn the ways of life  No one mix up their corruption, no wrong from right  We know we don't believe we come from life"
129406,And every little thing only time will tell  If you believe the things that I do  Will you see me true?  Life can be short or long  Love can be right or wrong
129407,"When you're afraid of your black skin  Afraid of your black skin  You are Mandecautron  Mandecautron  Let me say this to you  Don't follow the direction  Don't follow the direction of separation  There's only one race  And if you keep that in mind, it's only called a human race"
129439,When it's all been blown away How do you make it through each day?  How do you heal the hole in your heart?
129442,"It's better when you do  You will fly, fly, fly high, high"
129444,"I may show you only part Will it always be the same?  You roll the words, you play the game"
129620,"This is what you're supposed to do.  Tell me what you think about your friends at the time.  What do you think you see yourself?  The peak of the crop.  The end.  It's us.  We'll see where you are, Z."
129683,"As a child of the 70s, I'm going kicking screaming  And I have not enough to say to you  Bon voyage, I'm going on a journey  Life is what I make of it  I'm gonna make it work"
129694,I am very far from perfect.  And I don't want to be anyone but me.  And I don't care about your opportunity.  We are young once and we've got to believe  We'll find the one we love the most.
129696,I'm not gonna be afraid of you I'm not gonna fear the things you do  And I'm not gonna be afraid of you Because I know that you'd like it  Listen up as my words begin to translate In any language it takes
129806,"I'm gonna leave it there, I'm gonna leave it there, I'm gonna leave it there, I'm gonna"
129808,"[""Buzz Buzz Buzz Buzz Buzz""]  but but but but but but"
129876,"Oh, mineral artifact with ancient wisdom  The key of the world  God of everything, love and more  Explore lands and cultures  Visits for winds, for corners  Like his martyrs and the apostles  God of earth and the sea"
129880,AAAAAA  Subahat lenné ghoop  Subahat  Subahat  Subahat  Subahat lenné ghoop  Subahat  Subahat lenné ghoop  Majigah  Dhamma wikhanamam  Gujjaniyune majigah  Ababa is the center of the world  Mabwisla  Lalla maldeh
129882,"Bad governance of the nation, must give the power to illusion, it is written in a revelation.  Jaipul, Jaipul, Seventy East Chapter, Jaipul, Jaipul,  Conquering lion as pre-man, come together for equal land.  Jaipul, Jaipul, Truth and Justice has..."
129883,"Once, get the real one  I'm the best, the only one  I'm the man, but smell the mess  Protection from rot  The turkey umbrella  Symbolize the cup  The elm like the cup  The price of the march, I work them a dent  I come, come, relax, the liberty all  The mind on the cut, stay away from the fight  If you don't enjoy  Get down my flat  Rastan, the rebel gun  And the gun, Jafayan, I'm the kid  I'm the man, but smell the mess"
129884,"And the key for treachery, black king, wicked and a black cotta  Chocolate parallels in the Atlantic map and ball is cotta  I know I do not lie, bad boy, but we respect a potta  Freedom decision to ruin liberty of our bedroom, the bed of lava  To procreate, not to violate the alcohol, the child is born now  Benjamin just remembering the shield above his mama  I should have loved her  I should have loved her"
129887,Ahhhhhhhhhh  Good times and I sent you the king  There might be no rest in Asiago  The father to the universe  The highest intelligence  I'm Lachoi  Rise up to conquer my enemies  Over my voice  Just the wisest way to reach the fullness  The rifle choice  Trust for a blessing to melt away  The inner race  Open in the violet chakra  Ahhhhhhhhhh
129889,And not a silent chant  And not a silent  Not a silent  Here at the conversation  Jaffa with your old oblivion  The hula rassa can run to seaman  I can't keep my smile
129904,"Hustle hard, I think smart Them niggas valentines, I swear to God they  sweethearts Icy watch, plus my hands is perpetual  Niggas do the crying while you sit up and correctional  I cook a nigga, leave him done like a vegetable Catch him out the club, man, I got them niggas  duckin' shit AR-15, you know who you're fucking with  10 dB, I see nigga, million dollar man That's a watch ring, bracelet, a million dollar  hand holler  nigga, nigga, I'm a real"
129910,"I'm in the trap with Macy, yo Hennessy blood's in my neck  I'm in this spot 30 minutes full, I made a quick flip  Don't ever let your lips slip and talk bout this  Cause it'll be some crazy shit if I come get your bitch  You better try and keep it cool with a nigga like me  Cause I'm a motherfuckin' G from these shittown streets  But I be rollin' through the A like a motherfuckin' B  I cock my fitted to the East, nigga, not the West  You fuckin' with them dollar boys, they leave your ass six feet  I'm on the come up all attempt, nigga, you better not sleep  And I'm a"
129914,"F***ing PIF that's the ritual Labels wanna sign us half a meal it's the minimums  I roll around outta care in my city Presidential like daily to mirror my city  Yeah, you keep sayin' what your n****s'll do I got caves that I'm sprayin' that's bigger than you  This is big business here, shit's bigger than you Need stains, hit jobs, man the witness is sued  Yeah, we got guns like the Navy here More fireworks than Navy pier  This is cash money, bitch"
129915,"We in this live career, we in this war engine  We in a got the light one, we in a got the light one  When I flip, they ain't set, leave you never ready to wear  Shot time, nigga, man, you fuck with the best  Y'all will get stressed if Buddy mess  Put the knife to his head while the tattoo is kissed  Pussy motherfucker came out with no vest  Pussy went left, honey, shit, it went right  Charlie would've got away with his life  Not tonight, it's not gon' happen, gun  I was clapping, bodies dropping, ain't no stopping cash  Say, can't spaz a white, smoking and laughing  Lost steady, harassing, they got me mashing  I'm on the shoulder, I'm from the city  Nigga wears colder"
129918,"I got Bicone guns that's packed in my jeans  Shit and this gun I took  Make your bitch ass do a fuckin' backwards note  And I'm back with notes with a backwards boat  Got your bitch doing backwards strokes  And you can get a nigga winning whatever  Put ten in your sweater, get chained on sweater  This winter nigga Tim's in lovers  Got her bands or better, nigga winning whatever  I'm a dollar boy, general  Chain rubies and manner rules  We got too many bitches"
129919,Studio right now!  Fucking you for doing this up!  Welcome to Chavette!  Nigga!  Stop it boys!
129920,"Pop out contacts, ready for the comeback  I flow daily like a wombat  7, 11, 83, out of Charlotte like the Bobcats  You niggas honor that it's sacred  Fuck your hatred  Dollar boys the champs like the Patriots  Learn the basics, bitch  These niggas fakin' they faggots  That's why they get hit with this eight in these Maddox  These niggas get the stain for the weight out they attic  Man these niggas average"
129922,"Barcos están barados porque no les sopla el viento  Los barcos están barados y por eso no han entrado  Los barcos azotabento los barcos están barados  Porque no les sopla el viento y por eso no han entrado  Barquitos Azotabento Barquitos Azotabento  Por eso no han entrado  Poco, escuche señores, vuelvan a escuchar"
129923,"I would like to be a guacamaya, but of the most blue, but of the most blue, I would like to be a guacamaya, but of the most blue, but of the most blue, I want to be the guacamaya.  Para llevarte a pasear, sábado, domingo y lunes, sábado, domingo y lunes hasta el martes que me vayas.  Para llevarte a pasear, sábado, domingo y lunes, sábado, domingo y lunes."
129924,de la tierra tierra madre de la vida al misterio que te encierra déjame curar la herida déjame  curar la herida al misterio que te encierra
129925,A la reina de los cielos que la quería conocer  A la reina de los cielos
129926,"¡Eeeh! ¡Epa! ¡Josá!  ¡Extro Veracruz, señores! ¡Ánimo, ánimo! ¡Ey!  Y otra vieja que yo conocía debajo de la cama un perro tenía  Y a ver que la vieja rezaba al perro, ladraba y así le decía  Otra vieja que yo conocía debajo de la cama un perro tenía"
129962,And the world began to talk  And the spider moving in the dark  The shadows fell on the face  The shadows fell on the face  To share the world with you
129968,I can see it  Can you feel it?  I can feel it
129969,"The way you really are, she shows me  The way you really are, she shows me  In the spaces I forgot  The way you really are, she shows me"
129970,"The one that you lost, turn away  From the time and the counting of cost, turn away"
129972,The song  Sing anything  The skin thawed  Only everything  Crushing of levity  To cancer-weak gravity  To tissue
129973,"I can't be you, got a fucking pain  Cause you run with me, come for me  You still love to rescue me  I want it, you know  You still love to rescue me  In you, in you, in you  You won't wanna leave"
129997,"🎵 I'm a trying to write this song before I go 🎵  🎵 Would you take me to the best station 🎵  🎵 I have to go back, I have to start again 🎵  I know it's over"
130084,"You know you remind me, it was such a bad thing  It seemed like the end to all good things  You never learned to arm against the sky  I never listened while the days gone by  I didn't try"
130170,"The U said it best homeboy you ain't heard  Nothin' this funky done stirred or occurred in your zone  A kinder, a playin' out the window of a car full of guys  No connections or ties, skies be the limit Busting flows while we in it since the last  joint Yeah it's been a good minute though the lurk's  on the daily when it comes to the laugh Droppin' thoughts over drums with the pan and the"
130218,"I'm just trying to find my place, fam.  On this road that's not close to home.  Reaching this in places that are way beyond.  Whether by the star, whether good or not.  I just do my thing, try to beat the odds.  Two cents for toss, cinnamons and raw.  Open up for all so you can see my flaws.  I'm a good remorse, well, why get?  I'm the only pilot, zoom about in my spaceship.  I just try to beat the odds.  Two cents for toss, cinnamons and raw.  Open up for all so you can see my flaws.  I'm a good remorse, well, why get?  I'm the only pilot, zoom about in my spaceship.  I just try to beat the odds."
130347,"Green Hook Man, Exit 13A, New Jersey, turn right.  Green Hook Man, Green Hook Man, Exit 13A, New Jersey, turn right.  Ah, ah, ah.  When you lie in the grass like a broken reed, Green Hook Man will go.  When you sleep in the filth of your old misdeed, Green Hook Man will follow.  Green or red, my true love. Green or red, my true love."
130349,You don't pick up your heels  So you'll never get to paradise  If you don't pick up your heels  You've gotta pick em up and kick em up  And make it a big deal  Cause you'll never get to paradise  Just sitting around feeling sad  And I'll say it in this life there are
130368,I wanted no sunrise  Take the gray out of the sky  And just make sure that you let him in
130369,"You, you too  If I'm moving you, you too  She's sitting there"
130370,Maybe love or the drug or maybe that's it  But you know what I said  Deep fascination  Across the nation
130371,"You don't go that far, just leave and be back  So don't move at night time  Let my baby, I don't even know why  You don't go that far, just leave and be back"
130372,You know I wouldn't change a thing  You make me feel like a girl so I don't know where to head  But it seems so out of place  And that does it for the love of
130440,The rocker just dumb blew into this pit to get back shit  M-day everyday time to get ripped  Off to an old and great campaign to support myself and my family  I'm a pair of shoes on a rooftop edge  Guess I didn't know the ledge  Fedemons pay in to this lot  Homemade back enough for my own kebato  Rock all the slotto more excessively  Supporting your koozer? I'm an accessory  Won't you try? Are you chicken-fitting?  Got some white ho posted over this shit
130454,Damn it all to hell I slam a ball while I variate play ya hate instigate instigate gate  Handle it now to the last with the prize still need a bigger plate for this side of surprises  I'm sad while I ride to the Google occasion
130456,"Fishtatch visible, triple two drops plus ten pins down this cathodeck  How much more to my cathodeck?  I'll have to get a spot to lean on  Cross the streams and scenes that you gone  Made a big miscalculation  Let's freeze in deration  Planks get broken, cones get shuffled  Let's make scenes from tiny bubbles  Now the blimps, they're rentable  Slippin' and zipping, dipping low  Oh, the luck and humanity  Fishtap another piece"
130650,"The U said it best homeboy you ain't heard  Nothin' this funky done stirred or occurred In your zone of Kenjo  A playin' out the window of a car full of guys  No connections or ties, Skies be the limit  Busting flows while we in it since the last joint  Yeah, it's been a good minute, though the lurks on the daily  When it comes to the laugh, droppin' thoughts over drums  With the pain in the pad, glad"
130667,"Spidey, the reason came to go  Nothing that was needed  Is everything needed most  Take shelter from the ash  Take shelter from the ash"
130682,Tonight everyone should be alright  Wiggles are only here to play  Well there's a party going on  Put on your fancy dressies on  The devil visits you today  There's no need for running away
